,patientId,value0,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17,value18,value19,value20,value21,value22,value23,value24,value25,value26,value27,value28,value29,value30,value31,value32,value33,value34,value35,value36,value37,value38,value39,value40,value41,value42,value43,value44,value45,value46,value47,value48,value49,value50,value51,value52,value53,value54,value55,value56,value57,value58,value59,value60,value61,value62,value63,value64,value65,value66,value67,value68,value69,value70,value71,value72,value73,value74,value75,value76,value77,value78,value79,value80,value81,value82,value83,value84,value85,value86,value87,value88,value89,value90,value91,value92,value93,value94,value95,value96,value97,value98,value99,value100,value101,value102,value103,value104,value105,value106,value107,value108,value109,value110,value111,value112,value113,value114,value115,value116,value117,value118,value119,value120,value121,value122,value123,value124,value125,value126,value127,value128,value129,value130,value131,value132,value133,value134,value135,value136,value137,value138,value139,value140,value141,value142,value143,value144,value145,value146,value147,value148,value149,value150,value151,value152,value153,value154,value155,value156,value157,value158,value159,value160,value161,value162,value163,value164,value165,value166,value167,value168,value169,value170,value171,value172,value173,value174,value175,value176,value177,value178,value179,value180,value181,value182,value183,value184,value185,value186,value187,value188,value189,value190,value191,value192,value193,value194,value195,value196,value197,value198,value199,value200,value201,value202,value203,value204,value205,value206,value207,value208,value209,value210,value211,value212,value213,value214,value215,value216,value217,value218,value219,value220,value221,value222,value223,value224,value225,value226,value227,value228,value229,value230,value231,value232,value233,value234,value235,value236,value237,value238,value239,value240,value241,value242,value243,value244,value245,value246,value247,value248,value249,value250,value251,value252,value253,value254,value255,value256,value257,value258,value259,value260,value261,value262,value263,value264,value265,value266,value267,value268,value269,value270,value271,value272,value273,value274,value275,value276,value277,value278,value279,value280,value281,value282,value283,value284,value285,value286,value287,value288,value289,value290,value291,value292,value293,value294,value295,value296,value297,value298,value299,value300,value301,value302,value303,value304,value305,value306,value307,value308,value309,value310,value311,value312,value313,value314,value315,value316,value317,value318,value319,value320,value321,value322,value323,value324,value325,value326,value327,value328,value329,value330,value331,value332,value333,value334,value335,value336,value337,value338,value339,value340,value341,value342,value343,value344,value345,value346,value347,value348,value349,value350,value351,value352,value353,value354,value355,value356,value357,value358,value359,value360,value361,value362,value363,value364,value365,value366,value367,value368,value369,value370,value371,value372,value373,value374,value375,value376,value377,value378,value379,value380,value381,value382,value383,reference,_id
51,36,0,0,0,0,0.031332,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0.053305,0.09068,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0.559738,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0.08933,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0.344086,0.376019,0.484348,0,-0.25,-0.25,0,0,0,0,0,0.695205,0.25498,0,0,-0.25,0,0,0,0,0,0.704698,0,0,0,0,0,0,0,0,0,0.64546,0,0,0,-0.25,0,0.051331,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0.516129,0.490488,0,0,-0.25,-0.25,-0.25,-0.25,0,0.124352,0.385714,0.449195,0.139643,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0.618389,0.29809,0,0.05211,0.249742,0,0,0,0,0,0.651885,0.436694,0,0,-0.25,0,0,0,0,0,0,0.11415,0,-0.25,-0.25,0,0.985113,0.999811,0.999983,0.99782,0,0,-0.25,0,0.972392,0.999985,0.999984,0.99673,0,0,0,0,0,0.99963,0.999959,0.995081,0,0,0,0,0,0.998539,0.999569,0.389247,0,-0.25,-0.25,0,0,0.958812,0.998641,0,-0.25,-0.25,-0.25,0,0,0.999416,0.999695,0,0,-0.25,-0.25,0,0.997932,0.999796,0.999953,0,0,0,0,0,0.997524,0.999898,0.999943,0,0,0,0,0,0.982742,0.999775,0.999961,0.794295,0,0,-0.25,0.999195,0.998986,0.999852,0.99999,0.99675,0,0,-0.25,0.99964,0.999878,0.99997,0.999944,0.998995,0,0,0,0.999382,0.999995,0.999832,0.999748,0.998008,0,0,0,0.999131,0.999181,0.997296,0.991358,0,0,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0.993141,0,0.998311,0.989052,0,0,-0.25,-0.25,0.999352,0.980876,0.999932,0.99993,0.999174,0,0,0,0.999833,0.99577,0.999767,0.999958,0.9998,0,0,0,0.995476,0.974463,0.999662,0.99991,0.999374,0,0,-0.25,40.183701,5f4515ff4579cda5ca02b57e
52,23,0,0.843166,0.257235,0,0,0,0.024903,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027979,0.250627,0,0.244027,0.193252,0,0,0,0,0.206319,0,0.243072,-0.25,0.511377,0.839784,0,0,0.583099,0.893523,0,0,0,-0.25,0,0.626338,0,0.454373,0.720827,0.34613,0.266033,0,0,0,0,0,0,0.835763,0.814964,0.881732,0.684356,0,0.647333,0.823384,0,0.194882,0.026556,0,0,0,0,-0.25,-0.25,-0.25,0,0.330205,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0.04829,0.588339,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0.468514,0.824645,0.729223,0.546059,0,-0.25,-0.25,-0.25,-0.25,-0.25,0.729927,0.797397,0.48232,0,0,0,-0.25,-0.25,-0.25,-0.25,0.395349,0.539885,0.013734,0,0,0,0,-0.25,-0.25,-0.25,0,0.293134,0.603327,0.344904,0.612326,0,0,0,0.336538,0.773163,0.008016,0,0.791657,0.905908,0.934922,0.727139,0.873449,0.603871,0,0,0.032587,0.749382,0.937797,0,0.675768,0.816973,0.792234,0.054748,0,-0.25,0.998604,0,0,0,0,0,0,0,0.997967,0,0,0,0,0,0,0,0.99687,0,0,0,0,0,0,-0.25,0.993454,0.974874,0,0,0,-0.25,-0.25,-0.25,0.987269,0.984829,0,0,0,-0.25,-0.25,-0.25,0.958429,0.656422,0,0,0,-0.25,-0.25,-0.25,0.945455,0,0,0,0,0,0,-0.25,0.851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956226,0,0,0,0,0,0,0,0.958621,0,0,0,0,0,0,0,0.9814,0,0,0,0,0,0,-0.25,0.991276,0,0,0,0,-0.25,-0.25,-0.25,0.996746,0,0,0,0,-0.25,-0.25,-0.25,0.997686,0,0,0,0,-0.25,-0.25,-0.25,0.998585,0,0,0,0,0,0,-0.25,0.998954,0,0,0,0,0,0,0,0.998739,0,0,0,0,0,0,0,28.324343,5f4515ff4579cda5ca02b57f
53,12,0,0,0,0,0,0,0.873456,0,-0.25,-0.25,0,0,0,0,0,0,0.728593,0,0,-0.25,0,0,0,0,0,0.117506,0.405634,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0.3,0.583539,0,0,0,0,0,0,0,0,0,0.775971,0,0,-0.25,0,0,0,0,0,0,0.90081,0,-0.25,-0.25,0,0,0,0,0,0,0.829942,0,-0.25,-0.25,0,0,0,0,0,0,0.784021,0,0,-0.25,0,0,0,0,0,0.830298,0.806006,0,0,0,0,0,0,0,0,0.061519,0,0,0,-0.25,0,0.137825,0.25782,0.707841,0.522148,0,0,-0.25,-0.25,-0.25,0.101124,0.015957,0.744043,0.763962,0,0,-0.25,-0.25,-0.25,-0.25,0.083551,0.180775,0.567831,0.797932,0.830769,0,-0.25,-0.25,-0.25,-0.25,0,0.409545,0.878501,0.905751,0.81383,0,0,-0.25,-0.25,-0.25,0,0,0,0,0.664018,0,0,0,0,-0.25,0,0,0,0,0,0.546977,0.90377,0,0,0,0,0,0,0,0,0,0.49642,0,0,-0.25,0,0,0,0,0,0,0.899839,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0.997756,0.991946,0,0,0,0,0,0.998785,0.999089,0.996237,0,0,0,0,0,0.99751,0.99764,0,0,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0.871311,0,-0.25,0,0,0,0,0.997801,0.991938,0,0,0,0.996047,0.993479,0.999296,0.998773,0,0,0,0,0.998105,0.998872,0.996259,0,0,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,50.906679,5f4515ff4579cda5ca02b580
54,0,0,0,0,0.777346,0.865976,0,0,-0.25,-0.25,-0.25,0,0,0,0.052632,0.89916,0,0,0,-0.25,-0.25,0,0,0,0.643777,0.868716,0,0,0,0,0,0.024845,0,0.356215,0.948192,0.977738,0.949693,0,0,0,0,0,0,0.76128,0.182815,0,0.988404,0.757955,0,-0.25,-0.25,0,0,0.439863,0.621547,0.935221,0.889472,0.946339,-0.25,-0.25,-0.25,0,0,0.508671,0.35868,0.798416,0.877773,0.947332,-0.25,-0.25,-0.25,0,0,0.727934,0.604651,0.282723,0.939538,0.696817,0,-0.25,-0.25,0,0,0,0.659522,0.902847,0.971919,0.598131,0,0,0,0,0,0,0.757432,0.898978,0,0,0,0,0,0,0,0,0.670616,0.912964,0,0,0,-0.25,-0.25,0.17284,0,0,0.601736,0.895735,0,0,0,-0.25,-0.25,0.809756,0.5,0.183066,0.381415,0.91338,0,0,0,-0.25,-0.25,0.689103,0.973104,0.99561,0.88849,0.731631,0.936067,0,0,-0.25,-0.25,0,0,0.603275,0.598086,0.913743,0.964484,0,0,0,0,0,0,0,0,0.672693,0.987332,0,0,0,0,0,0,0,0,0,0.983008,0,0,-0.25,-0.25,0,0,0,0,0.893494,0.985433,0,-0.25,-0.25,-0.25,0,0,0,0,0.784906,0.984226,0,-0.25,-0.25,-0.25,0,0,0,0,0.282723,0.981506,0,0,-0.25,-0.25,0,0,0,0,0.863744,0.975921,0,0,0,0,0,0,0.45787,0.793032,0.965563,0.959643,0,0,0,0,0.09816,0.363881,0.931223,0.853012,0.946274,0.844338,0,0,-0.25,-0.25,0,0,0,0.837802,0.934109,0,0,-0.25,-0.25,-0.25,0,0,0,0.972552,0,0,-0.25,-0.25,0,0,0,0,0,0,0,0,0.994498,0,0,0,0,0,0,0,0.999425,0.999256,0.991917,0,0.973511,0,0,-0.25,0.999097,0.999859,0.996666,0.967427,0.999375,0.987475,-0.25,-0.25,0.999813,1,0.996577,0.90119,0.993363,0.86634,0,-0.25,0.999688,0.99706,0.77492,0,0,0,0,0,0.998663,0,0,0,0,0,0,0,0.865868,0,0,0,0,0,0,-0.25,0,0,0.871434,0.991268,0.791173,0,0,-0.25,0,0,0,0.994766,0.987488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0.975961,0.875881,0,0,0,0,0,0,0.979074,0,0,-0.25,-0.25,10.818085,5f4515ff4579cda5ca02b581
55,82,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0.888981,0,0,0,0,0,0,0,0,0,0.74377,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0.713996,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0.808034,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851735,0,0,0,0,0,0,0,0,0,0.689127,0.088024,0,0,0,-0.25,0,0,0,0,0.277992,0.899802,0.809852,0,0,-0.25,0,0,0,0,0.703838,0.917422,0.815603,0,0,0,0,0,0,0,0.922196,0.797317,0,0,0,0,0,0,0,0.928086,0.819566,0,0,0,-0.25,-0.25,0.597201,0.73188,0.92425,0.756216,0,0,-0.25,-0.25,-0.25,-0.25,0.921622,0.823856,0.911012,0,0,0,-0.25,-0.25,-0.25,-0.25,0.812565,0.913057,0.871784,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0.833246,0.909307,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0.777108,0.795822,0,0,0,-0.25,-0.25,0,0,0,0,0.727031,0.767093,0,0,0,0,0,0,0,0,0.550302,0.887581,0.732518,0,0,0,0,0,0,0,0.424875,0.911114,0.914234,0,0,-0.25,0,0.999432,0.999922,0.999963,0.989916,0,0,0,0,0.999074,0.999962,0.999736,0,0,0,0,0,0.985794,0.999974,0.998717,0,0,0,-0.25,0,0,0.999615,0.953922,0,0,-0.25,-0.25,0,0.992747,0.997776,0,0,-0.25,-0.25,-0.25,0,0.999462,0.99944,0,0,0,-0.25,-0.25,0,0.99986,0.999989,0.994145,0,0,0,-0.25,0,0.99981,0.999996,0.999337,0,0,0,0,0,0.99986,0.999979,0.999957,0.990219,0,0,0,0,0.999571,0.999905,0.999994,0.998227,0,0,0,0.999473,0.999839,0.999899,0.999955,0.989629,0,0,0,0.999587,0.999945,0.999981,0.998809,0,0,0,-0.25,0.999238,0.997943,0.997125,0,0,0,-0.25,-0.25,0.999243,0,0,0,0,-0.25,-0.25,-0.25,0.999173,0.99616,0.999364,0.967712,0,0,-0.25,-0.25,0.991932,0.998648,0.99995,0.999609,0,0,0,-0.25,0,0.99295,0.999925,0.999988,0.996148,0,0,0,0,0.980515,0.999931,0.999935,0.99839,0,0,0,37.659077,5f4515ff4579cda5ca02b582
56,25,0,0,0,0,0.947508,0.295181,0,-0.25,-0.25,-0.25,0,0,0,0,0.967394,0,0,-0.25,-0.25,-0.25,0,0,0,0.191571,0.976473,0.07218,0,0,0,-0.25,0,0,0,0.053996,0.839794,0.987379,0.740202,0,0,0,0,0,0,0.659014,0.959204,0.985687,0.968249,0,0,-0.25,0,0,0,0,0,0.937052,0.940878,0.874101,-0.25,-0.25,0,0,0,0,0,0.916693,0.630378,0.950428,-0.25,-0.25,0,0,0,0,0,0.967187,0.969575,0.575724,0,-0.25,0,0,0,0,0,0.972132,0.940392,0,0,0,0,0,0,0,0.96575,0.839843,0,0,0,-0.25,0,0,0,0,0.984168,0.322722,0,-0.25,-0.25,-0.25,0,0,0,0,0.973274,0.753515,0,-0.25,-0.25,-0.25,0,0,0,0,0.38,0.95707,0,-0.25,-0.25,-0.25,0,0,0,0,0,0.969073,0,-0.25,-0.25,-0.25,0,0,0,0,0,0.978691,0.804208,0,0,-0.25,0,0,0,0,0,0.927074,0.961231,0,0,0,0,0,0,0,0,0,0.963064,0,0,-0.25,0,0,0,0,0,0,0.984826,0,-0.25,-0.25,0,0,0,0,0,0,0.977873,0,-0.25,-0.25,0,0,0,0,0,0,0.964913,0,0,-0.25,0,0,0,0,0,0.943463,0.954495,0,0,0,0,0,0,0,0,0.977842,0.719566,0,0,-0.25,0,0,0,0,0,0.977952,0,-0.25,-0.25,-0.25,0,0,0,0,0.717047,0.944633,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.98185,0.996266,0,0,0,0,0,0,0.957182,0.99925,0,-0.25,0,0,0,0,0.970833,0.998318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,10.090639,5f4515ff4579cda5ca02b583
57,47,0,0,0,0,0,0.61501,0,0,0,-0.25,0,0,0,0,0,0.726539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0.173879,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0.455651,0,0,0,0,0,0,0,0,0,0.310688,0,0,0,0,0,0,0,0,0,0.761236,0.80077,0,0,-0.25,0,0,0,0,0,0.582688,0.7911,0,0,-0.25,0,0,0,0,0,0.426677,0.548144,0,0,0,0,0,0,0,0,0.926923,0,0,0,0,0,0,0,0,0,0.874025,0,0,-0.25,-0.25,0.247706,0.570475,0.796822,0.752224,0,0,0,-0.25,-0.25,-0.25,0.401639,0.859886,0.93563,0.824722,0,0,-0.25,-0.25,-0.25,-0.25,0.169412,0.891698,0.930476,0.233261,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0.341544,0.365913,0.798075,0,0,-0.25,-0.25,-0.25,0,0,0,0,0.889727,0.405917,0,0,-0.25,-0.25,0,0,0,0,0,0.293278,0,0,0,0,0,0,0,0,0,0.904582,0,0,0,0,0,0,0,0,0,0.874174,0,0,0,-0.25,0,0.999682,0.999993,0.999986,0.99949,0,0,-0.25,0,0.997766,0.995645,0.999201,0.999044,0,0,0,0,0,0,0,0.930801,0,0,0,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0.998416,0.99538,0,0,0,0.945706,0,0,0,0.998694,0,0,0,0.99379,0,0,0,0.99934,0.872631,0,-0.25,0.999558,0.996795,0.963602,0.998109,0.999946,0.97173,0,-0.25,0.999951,0.999984,0.999997,0.999969,0.999936,0.931612,0,0,0.999707,0.999982,0.999975,0.999946,0.998555,0,0,0,0,0.97832,0.997729,0.991853,0,0,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0.995427,0.999436,0.998218,0,0,-0.25,-0.25,0,0.999741,0.999947,0.999981,0.997628,0,0,0,0.998358,0.999986,0.999978,0.999971,0.999075,0,0,0,0.99695,0.999958,1,0.999984,0.999325,0,0,-0.25,47.538212,5f4515ff4579cda5ca02b584
58,29,0,0.545868,0.702722,0.940382,0.847413,0.76284,0,0,0,-0.25,0,0.616016,0.562978,0.11236,0,0,0,0,0,0,0,0.810078,0.510541,0,0,0,0,0,0,0,0,0.424607,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0.084906,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0.210066,0,0,0,0,0,0,0,-0.25,-0.25,0,0.24154,0,0,0,0,0,0,0,0,0,0.727127,0.678712,0,0,0,0,0,0,0,0,0.638127,0.915979,0.578748,0,0,0,0,0,-0.25,0,0.395415,0.841313,0.916583,0,0,0,0,0,-0.25,0,0.299667,0.814066,0.894236,0,0,0,0,0,0,0,0,0.769488,0.020799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.25,0.019851,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0.007813,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0.020392,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,0,-0.25,-0.25,0,0,0.238608,0,0,0,0,0.070404,0,0,0,0,0.851989,0.367047,0,0,0,0,0,0,0.312625,0.311732,0.929733,0.813505,0.130751,0.895155,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.458071,5f4515ff4579cda5ca02b585
59,60,0,0,0.664935,0.690983,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.824203,0,0,0,0,0,0,0,0,0,0.74594,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0.400307,0.351445,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0.786996,0.222531,0,0,0,0,-0.25,-0.25,-0.25,0.065041,0.802878,0,0,0,0,0,0,0,-0.25,0.129032,0.795053,0.727273,0,0,0,0,0,0,0,0,0.662577,0.402626,0,0,0,0,0,0,0,0,0.548638,0.547368,0.484352,0.775168,0,0,0,0,-0.25,0,0,0.163504,0.11919,0.794782,0.860283,0,0,0,-0.25,0,0,0.684509,0.687005,0.396552,0.961368,0,0,0,0,0,0,0,0.14881,0.557335,0.846894,0.649746,0,0,0,0,0,0.576461,0.723739,0,0,0,0,0,-0.25,0,0.393204,0,0,0,0,0,-0.25,-0.25,-0.25,0.017167,0.523681,0.126984,0,0,0,-0.25,-0.25,-0.25,-0.25,0.140351,0.595291,0.870886,0.43273,0,0,-0.25,-0.25,-0.25,-0.25,0,0.308664,0.720639,0,0,0,0,-0.25,-0.25,-0.25,0,0.54047,0.59069,0.428922,0.108871,0,0,0,0,-0.25,0,0.098901,0,0.467115,0.624837,0,0,0.104719,0,0,0,0,0,0,0.833829,0.49903,0.971133,0.943674,0,0,0,0,0,0,0,0,0.827459,0,0,-0.25,0.913383,0.998414,0.998924,0.88001,0,0,0,-0.25,0.997573,0,0,0,0,0,0,0,0.999531,0,0,0,0,0,0,0,0.999615,0,0,0,0,0,-0.25,-0.25,0.998048,0,0,0,0,-0.25,-0.25,-0.25,0.851017,0,0,0,0,0,-0.25,-0.25,0.919874,0,0,0,0,0,0,0,0.992985,0.975346,0,0,0,0,0,0,0.998447,0.999548,0.990363,0,0,0,0,-0.25,1,1,0.999113,0,0,0,0,-0.25,1,1,0.999435,0,0,0,0,0,1,1,0.999564,0,0,0,0,0,0.999965,0.999604,0.993688,0,0,0,-0.25,-0.25,0.998876,0,0,0,0,-0.25,-0.25,-0.25,0.997974,0,0,0,0,0,-0.25,-0.25,0.996676,0.793898,0.998822,0.995399,0,0,0,0,0.967124,0.999567,1,0.999224,0,0,0,0,0,0.999808,1,0.998615,0,0,0,-0.25,28.581545,5f4515ff4579cda5ca02b586
60,13,0,0,0,0,0,0,0.467153,0,0,-0.25,0,0.016575,0,0,0,0,0.882435,0,0,0,0,0.443807,0,0,0,0.262172,0.79411,0,0,0,0,0,0,0,0,0.448468,0,0,0,-0.25,0,0,0,0,0,0.477769,0,-0.25,-0.25,-0.25,0,0,0,0,0.649778,0.516605,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0.464302,0.707865,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0.125964,0,-0.25,-0.25,-0.25,0,0,0,0,0,0.664573,0.078192,0,0,-0.25,0,0,0,0,0,0.661335,0.889976,0,0,0,0,0,0,0,0,0,0.907501,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0.766702,0.888957,0,0,-0.25,0,0,0,0,0,0.630167,0.810736,0,0,0,0,0,0,0,0,0.906308,0.870359,0,0,0,0,0,0,0,0.567994,0.861726,0.112875,0,0,-0.25,0,0,0,0,0.750344,0.709663,0,-0.25,-0.25,-0.25,0,0.93768,0.923021,0.880396,0.877494,0.052406,-0.25,-0.25,-0.25,-0.25,0,0.835366,0.934013,0.88706,0.921209,0.213473,-0.25,-0.25,-0.25,-0.25,0,0.106599,0.69195,0.072185,0.301198,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0.94349,0.839954,0,0,-0.25,0,0,0,0,0,0,0.85007,0,0,0,0,0,0,0,0,0,0.941604,0,0,0,0,0,0,0,0,0,0.948794,0,0,-0.25,0,0.997011,0.999952,0.999975,0.999994,0.998714,0,-0.25,0,0,0.999593,0.999979,0.999995,0.996443,0,0,0,0,0.997118,1,0.9997,0,0,0,0,0,0,0.999815,0.993533,0,-0.25,-0.25,0,0,0.993223,0.999362,0,-0.25,-0.25,-0.25,0,0,0.999506,0.999937,0.993786,0,-0.25,-0.25,0,0.998428,0.999999,1,0.999756,0,0,0,0,0.998911,0.999847,1,0.999994,0.992916,0,0,0,0.998706,0.999908,0.99994,1,0.996732,0,-0.25,0.998316,0.99964,0.999766,1,0.999981,0.974432,0,-0.25,0.999676,0.999874,1,0.999996,0.999931,0,0,0,0.999732,1,1,0.999945,0.998398,0,0,0,0.999502,0.999482,0.998904,0.991242,0,0,-0.25,-0.25,0.920249,0.931253,0,0,0,-0.25,-0.25,-0.25,0,0,0.92707,0.766231,0,0,-0.25,-0.25,0,0,0.999681,0.999903,0.998763,0,0,0,0,0.995721,0.999791,1,0.999997,0.992129,0,0,0,0.995708,0.999557,0.999995,1,0.997153,0,-0.25,43.842439,5f4515ff4579cda5ca02b587
